4

0 0 0  .15 0

200

1	2414.7648856482	1578.539635249	-1.8636007697446	0.68430447634184	0	0
2	2412.1620076968	1579.7539446666	-3.7146952631522	1.3640167132842	-1.8510944934076	0.67971223694235
3	2407.7345935496	1581.3292582451	-5.362814245737	2.1888071810693	-1.6481189825848	0.82479046778508
4	2402.4741282494	1586.0611852918	-5.3531932846596	5.4220473118813	0.009620961077426	3.2332401308121
5	2396.3701313065	1592.8084413439	-6.737268862696	6.8239251981073	-1.3840755780365	1.401877886226
6	2388.9574380969	1600.2632155415	-8.0501013782738	8.1536436697554	-1.3128325155778	1.3297184716481
7	2380.1822018564	1608.6846180699	-9.4380301620659	9.5594243240051	-1.3879287837922	1.4057806542497
8	2370.2552307465	1618.5838862342	-9.695854381666	9.8205647341666	-0.25782421960007	0.26114041016148
9	2360.8698185433	1628.560803692	-9.7453777872825	9.8707251214381	-0.049523405616497	0.050160387271578
10	2351.1204364736	1638.4861535254	-9.6714294531701	9.7958256465132	0.073948334112444	-0.074899474924896
11	2341.6687480222	1648.4080751899	-8.5221756003941	10.816574855442	1.149253852776	1.0207492089288
12	2334.661051858	1659.946196416	-2.2583398251001	13.600598795965	6.263835775294	2.7840239405231
13	2336.6214123112	1673.0695795913	9.5732114858403	9.9780353824892	11.83155131094	-3.6225634134759
14	2347.3281430297	1681.7204666243	10.288187348091	9.2781450401569	0.71497586225116	-0.6998903423323
15	2357.7600348417	1690.876048781	10.222159242825	9.2185992415908	-0.066028105266239	-0.059545798566184
16	2370.1196302317	1695.5090944776	13.735601994173	2.0530386992292	3.5134427513475	-7.1655605423616
17	2383.8932242305	1697.1332288503	13.668795933664	1.6268917616252	-0.066806060508618	-0.42614693760392
18	2397.5251445912	1698.6204899033	12.714016254446	1.202195138186	-0.95477967921824	-0.42469662343923
19	2408.4199415128	1699.6174115432	9.3902772674779	0.88791342534575	-3.3237389869679	-0.31428171284027
20	2416.0460647904	1700.5297610425	6.4658951969892	0.61139357108235	-2.9243820704887	-0.2765198542634
21	2421.2140619968	1700.5805177056	4.0701514455111	0.38486000024803	-2.3957437514781	-0.22653357083432
22	2425.5739312246	1701.239527223	5.1849349119103	0.30024121828872	1.1147834663992	-0.084618781959309
23	2430.6669090778	1703.8664620091	4.258440425014	5.8850836755055	-0.92649448689632	5.5848424572168
24	2431.9009608011	1712.1849853802	1.3900265267787	9.1470813362548	-2.8684138982353	3.2619976607493
25	2433.326359895	1722.2769178662	1.6859343028482	11.094304967894	0.2959077760695	1.9472236316397
26	2435.3587286256	1734.5089677995	1.9602082073129	12.899166724647	0.27427390446473	1.8048617567526
27	2437.4631719637	1748.1711749912	2.2602760194065	14.873765501153	0.30006781209354	1.974598776506
28	2438.775900051	1764.1329640446	0.91794016332706	16.551608558032	-1.3423358560794	1.6778430568786
29	2439.8844895733	1780.6695238763	1.2025434067503	16.537343209669	0.28460324342328	-0.014265348362635
30	2441.1718807542	1797.4956150288	1.206753532338	16.595240728041	0.004210125587628	0.057897518371526
31	2442.2277612335	1814.0002728098	1.2042239117198	16.560453456254	-0.002529620618124	-0.034787271786186
32	2443.644559681	1830.7870295094	1.2018958022521	16.528437364594	-0.002328109467773	-0.032016091659962
33	2444.9025616518	1847.3242904561	1.2038114957892	16.554781934574	0.00191569353713	0.026344569979148
34	2446.0006604851	1863.8441765698	1.2046755247429	16.566664030329	8.64E-04	0.011882095755379
35	2447.1555636256	1880.1875914838	1.2064641040644	16.591260529193	0.001788579321486	0.024596498864238
36	2448.3472370233	1896.7950121676	1.2016682247836	16.525307721192	-0.004795879280788	-0.065952808000823
37	2449.3793547257	1913.5224526446	1.2075717289055	16.60649255495	0.005903504121912	0.081184833757568
38	2450.6121969231	1930.0279917527	-0.40322413004953	16.622132440945	-1.610795858955	0.015639885994673
39	2449.4287820384	1946.6524753866	-1.3304849355065	16.606180580964	-0.92726080545699	-0.015951859980351
40	2447.9209718151	1963.0187838882	-1.3263440511008	16.554496957496	0.004140884405698	-0.051683623468481
41	2446.6549852272	1979.7055292292	-1.3308654614521	16.610930032942	-0.004521410351255	0.05643307544624
42	2445.0354166519	1995.9557911454	-1.3292923209591	16.59129519575	0.001573140492966	-0.019634837192431
